Timestamp,Hashrate,Addresses,Supply,Trx_Fee,Daily_Trx
2015-01-18 00:00:00,325690.6333538039,223392,13738025,12.75025624,87047
2015-01-19 00:00:00,338805.6924150309,197559,13741900,15.80453034,94096
2015-01-20 00:00:00,262301.18122454005,194860,13744900,14.41535966,98890
2015-01-21 00:00:00,299460.5152313499,197159,13748325,13.96816034,100251
2015-01-22 00:00:00,327876.4765306751,188687,13752075,13.45202348,94979
2015-01-23 00:00:00,271044.55393202475,179966,13755175,13.16868437,87217
2015-01-24 00:00:00,264487.02440141124,172854,13758200,12.18056487,89630
2015-01-25 00:00:00,275416.240285767,256121,13761350,12.2871243,82358
2015-01-26 00:00:00,277602.0834626383,236920,13764525,16.3312645,105423
2015-01-27 00:00:00,316947.26064631925,204121,13768150,13.84178061,99035
2015-01-28 00:00:00,324166.3389718243,165874,13772100,12.2880246,89287
2015-01-29 00:00:00,348786.5672481655,171619,13776350,11.80085579,88519
2015-01-30 00:00:00,285184.3108676176,167768,13779825,11.96990901,86360
2015-01-31 00:00:00,318011.281902739,239182,13783700,12.15581794,83762
2015-02-01 00:00:00,348786.5672481655,208727,13787950,11.00546903,79193
2015-02-02 00:00:00,301597.79638517834,185554,13791625,12.12436146,83230
2015-02-03 00:00:00,276977.5681088373,207461,13795000,13.44597638,93499
2015-02-04 00:00:00,330321.39604090963,198955,13799025,12.3462302,89353
2015-02-05 00:00:00,301597.79638517834,181629,13802700,12.51951528,90028
2015-02-06 00:00:00,359044.9956966409,186259,13807075,11.45022497,83440
2015-02-07 00:00:00,352889.93862755556,180449,13811375,12.10137628,86207
2015-02-08 00:00:00,262615.7682809716,251391,13814575,11.45311434,82716
2015-02-09 00:00:00,342533.0606677449,197636,13818450,13.78402009,95860
2015-02-10 00:00:00,331483.60709781764,189629,13822200,14.18461123,103551
2015-02-11 00:00:00,331483.60709781764,189188,13825950,14.66267797,98701
2015-02-12 00:00:00,300545.1371020213,202264,13829350,13.49018655,93868
2015-02-13 00:00:00,309384.69995796314,256202,13832850,15.93974552,107390
2015-02-14 00:00:00,355792.40495165775,243646,13836875,16.67820257,107004
2015-02-15 00:00:00,296125.3556740504,295507,13840225,13.43496996,85355
2015-02-16 00:00:00,349162.73280970135,223579,13844175,15.54431223,103339
2015-02-17 00:00:00,342533.0606677449,226216,13848050,15.13607471,98899
2015-02-18 00:00:00,355792.40495165775,223247,13852075,15.30417671,104555
2015-02-19 00:00:00,362422.07709361403,181312,13856175,13.71575584,96005
2015-02-20 00:00:00,366841.858521585,194679,13860325,13.92458106,96709
2015-02-21 00:00:00,304964.9185299923,248310,13863775,14.40873654,92541
